Nhóm danh mục,Danh mục con,Tên SP,Giá,Sao,Đã mua,Link ảnh,Link SP,Ảnh chi tiết,Loại máy,Inverter,Phạm vi làm lạnh hiệu quả,Độ ồn trung bình (được đo trong phòng thí nghiệm),Dòng sản phẩm,Sản xuất tại,"Thời gian bảo hành cục lạnh, cục nóng",Thời gian bảo hành máy nén,Chất liệu dàn tản nhiệt,Loại Gas,Kiểu tủ,Dung tích sử dụng,Dung tích ngăn đá,Dung tích ngăn lạnh,Chất liệu cửa tủ lạnh,Chất liệu khay ngăn lạnh,"Chất liệu ống dẫn gas, dàn lạnh",Năm ra mắt,Dung tích ngăn chuyển đổi,Loại Tivi,Kích cỡ màn hình,Độ phân giải,Loại màn hình,Hệ điều hành,Chất liệu chân đế,Chất liệu viền tivi,Nơi sản xuất,Loại máy giặt,Lồng giặt,Số người sử dụng,Kiểu động cơ,Tốc độ quay vắt tối đa,Chất liệu lồng giặt,Chất liệu vỏ máy,Chất liệu nắp máy,Thời gian bảo hành động cơ,Chất liệu cửa máy,Khối lượng sấy,Động cơ,Nhiệt độ sấy tối đa,Công suất tiêu thụ,Số chương trình hoạt động,Tiện ích,Bảng điều khiển,Chất liệu lồng sấy,Kích thước - Khối lượng,Chiều dài ống thoát khí,Hãng,Chiều dài ống xả nước,Công suất làm nóng,Dung tích bình chứa,Chế độ an toàn,Thời gian đun nóng có thể sử dụng được,Lớp cách nhiệt,Thương hiệu của,Tùy chỉnh nhiệt độ nước,Vòi sen,Loại tủ,Dung tích tổng,Số cửa,Số ngăn,Công suất danh định,Điện năng tiêu thụ,Nhiệt độ ngăn đông (độ C),Công nghệ tiết kiệm điện,Công nghệ tích hợp,Chất liệu dàn lạnh,Chất liệu lòng tủ,Chất liệu bên ngoài,"Kích thước, khối lượng",Độ ồn,Nhiệt độ ngăn mát (độ C),Chất liệu kính,Công suất,Tiêu thụ nước,Số chén bát rửa được,Chương trình,Công nghệ rửa,Công nghệ sấy,Khay chén,Chất liệu cửa,Chiều dài ống cấp nước,Chiều dài ống thoát nước,Loại pin,Dung lượng pin,Thời gian hoạt động,Thời gian sạc,Nhiệt độ sạc pin,Nhiệt độ hoạt động,Kích thước,Khối lượng,Loại Micro,Khoảng cách sử dụng tối đa,Băng tần,Tần số,Độ méo tiếng,Năm sản xuất,Loại micro,Trong hộp có gì,Jack cắm,Thời lượng pin,Cổng sạc,Tính năng,Tương thích với,Khoảng cách truyền,Phạm vi làm mát,Dung tích bình nước,Độ ồn cao nhất,Loại quạt,Chế độ gió,Loại motor,Đường kính cánh quạt,Chiều dài dây điện,Loại máy xay,Chức năng,Số lượng cối,Cốc đựng,Loại sản phẩm,Dung tích,Chất liệu cối,Chất liệu thân máy,Chất liệu lưỡi dao,Ống tiếp nguyên liệu,Số cối,Chất liệu phụ kiện,Tốc độ,Nút chỉnh tốc độ,Kiểu lắp đặt,Công nghệ lọc,Kháng khuẩn,Tỷ lệ lọc - thải,Công suất lọc,Công suất tiêu thụ điện trung bình khoảng,Nhiệt độ nước hãng công bố,Nhiệt độ nước thực tế,Áp lực nước yêu cầu,Nơi sản xuất máy bơm,Thương hiệu,Số điện cực,Phương pháp điện phân,Tuổi thọ điện cực,Chỉ số nước,Độ pH thực tế,Số loại nước,Chế độ vệ sinh điện cực,Loại bụi lọc được,Phạm vi lọc hiệu quả,Lượng gió thổi ra lớn nhất,Công suất hoạt động,Bộ lọc bụi cho máy,Độ ồn cao nhất,Diện tích sử dụng,Công suất hút ẩm,Công nghệ,Thời gian sử dụng,Chiều dài dây nguồn,Loại bếp,Công suất vùng nấu,Điện áp,Kích thước vùng nấu,Chất liệu mặt bếp,Thương hiệu mâm nấu,Tổng công suất,Loại nồi nấu,Tính năng an toàn,Chế độ nấu tự động,Kích thước lỗ đá,Loại nồi,Nhiệt độ,Hẹn giờ,Chất liệu,Chế độ hút thông minh,Dung tích khoang chứa,Công suất hút,Bộ lọc,Phiên bản,Loại lò,Công suất vi sóng,Chất liệu khoang lò,Công suất nướng,Chất liệu cánh quạt,Loại móc treo,Lưu ý,Phạm vi sưởi ấm,Điều chỉnh nhiệt độ/công suất,Hẹn giờ tắt,Đường kính lồng quạt,Số vòi nước,"Năng suất làm nóng, lạnh",Chất liệu bình chứa,Hệ thống làm lạnh,Chip xử lý (CPU),Chip đồ họa (GPU),Dung lượng lưu trữ,Dung lượng còn lại (khả dụng) khoảng,Danh bạ,Thẻ nhớ,Công nghệ CPU,Số nhân,Số luồng,Tốc độ CPU,Tốc độ tối đa,Công nghệ màn hình,Màn hình rộng,Kích thước màn hình,Kích thước mặt,Loại CPU,Chipset,Số nhân - số luồng,Bộ nhớ đệm,Socket,Màn hình cảm ứng,Tấm nền,Độ phủ màu,Số lượng màu,Độ sáng,Độ tương phản tĩnh,Góc nhìn,Chất lượng in (độ nét),Thời gian in trang đầu tiên,Tốc độ in,Công suất in khuyến nghị,Công suất tối đa,Loại mực in,Bộ nhớ (In được file tối đa),Màn hình hiển thị LCD,Máy in tương thích,Số trang in tối đa (Độ phủ 5%),Sử dụng bông lau nhà,Sử dụng cho bộ lau nhà,Hình dạng bông lau,Dùng cho bếp,Chất liệu nồi,Nắp nồi,Độ dày,Nồi chống dính,Chất liệu chảo,Mức nhiệt chịu được,Đường kính,Chất liệu sơn chống dính,Loại bình,Chất liệu vỏ,Chất liệu ruột,Thời gian giữ nhiệt,Size,Công dụng,Chất liệu vỏ vợt,Chất liệu lưới vợt,Lõi pin,Công nghệ/Tiện ích,Thời gian sạc đầy pin,Nguồn ra,Nguồn vào,Tương thích,Độ dài dây,Kết nối cùng lúc,Điều khiển,Phím điều khiển,Thời lượng pin tai nghe,Thời lượng pin hộp sạc,Công nghệ kết nối,Công nghệ âm thanh,Ứng dụng kết nối,Model,Đầu vào,Đầu ra,Dòng sạc tối đa,Jack kết nối,Thời gian sạc đầy,Thời gian sử dụng pin,Góc xoay,Tầm nhìn xa hồng ngoại,Đàm thoại 2 chiều,Cách kết nối,Độ dài dây/Khoảng cách kết nối,Đèn LED,Ứng dụng điều khiển,Thời gian,Độ dài dây / Khoảng cách kết nối,Kiểu bàn phím,Số phím,Chất liệu keycaps,Tính năng khác,Pin,Phần mềm hỗ trợ,Loại switch,Các phím đặc biệt,Băng tần mạng,Loại thiết bị,Tốc độ Wifi,Chuẩn mạng,Số Anten,Số cổng,Số user truy cập tối đa,Mật độ phủ sóng (bán kính),Nút bấm hỗ trợ,Tốc độ dữ liệu,Tính năng kết nối,Hỗ trợ thẻ nhớ,Chuẩn kết nối,Dung lượng,Loại ổ cứng,Tốc độ ghi,Tốc độ đọc,Khối lượng tịnh,Loại phần mềm/Ứng dụng,Hãng sản xuất,Ngôn ngữ,Tính năng cơ bản,Tính năng nâng cao,Yêu cầu CPU,Yêu cầu RAM,Yêu cầu đồ họa,Yêu cầu dung lượng đĩa trống,Tương thích hệ điều hành,Loại thẻ,Tốc độ đọc dữ liệu,Tốc độ ghi dữ liệu,Loại khung treo,Kích thước tivi phù hợp,Khoảng cách từ tivi đến tường,Tải trọng,Bảo hành,Đối tượng sử dụng,Đường kính mặt,Dây đeo,Độ rộng dây,Khung viền,Độ dày mặt,Chất liệu mặt kính,Tên bộ máy,Kháng nước,Nguồn năng lượng,Loại pin sử dụng,Bộ sưu tập,Chất liệu dây,Chất liệu khung viền,Thời gian trữ dây cót,Chất liệu sơn,Chất liệu Pô tăng/ Cổ xe,Chất liệu yên,Cốt yên,Chất liệu cốt,Hãng yên xe,Chu vi vòng đầu,Chất liệu vỏ mũ,Chất liệu bên trong,Độ dày lớp lót xốp bên trong,Chất liệu kính chắn gió,Điện áp vào,Công suất tối đa (W),Số ổ cắm,Cổng USB tích hợp,Động cơ hoạt động,Lõi động cơ,Nhiệt độ môi trường đặt máy,Độ ẩm,Hiển thị,Loại động cơ,Chất liệu lõi động cơ,Lưu lượng nước tối đa,Nhiệt độ nước cấp tối đa,Khả năng hút nước,Lưu lượng tối đa,Đẩy/hút tối đa,Đường kính ống hút/thoát,Chuẩn chống nước,Điện áp pin,Dòng nạp,Loại sạc,Dùng được cho
"1_Điện tử, điện máy",Tủ đông,Tủ đông Toshiba Inverter 362 lít GR-RC470CM-PMV(01),9.150.000₫,,,https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/166/336542/tu-dong-toshiba-inverter-362-lit-gr-rc470cm-pmv-01-thumb-638839626836404502-300x300.jpg,https://www.dienmayxanh.com/tu-dong/tu-dong-toshiba-inverter-362-lit-gr-rc470cm-pmv-01,https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/166/336542/Kit/tu-dong-toshiba-inverter-362-lit-gr-rc470cm-pmv-01-note-638839626365086075.jpg,,,,,,Trung Quốc,,,,R600a,,362 lít - Ngăn đông 362 lít,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,"Đèn LED
Khóa cửa tủ
Dễ dàng chuyển đổi chế độ tủ mát/tủ đông
Giỏ đựng đồ
Lỗ thoát nước",,,,,Toshiba. Xem thông tin hãng,,,,,,,Nhật Bản,,,Tủ đông,Hãng không công bố,2 cửa,2 ngăn đông,150W,302 kWh/năm,-24℃ đến -12℃,Inverter,Vật liệu xốp cách nhiệt giữ đông 100h không cần điện,Đồng,Nhựa,"Thân tủ: Thép, Cửa tủ: Thép phủ nhựa",Cao 85.3 cm - Ngang 157.5 cm - Sâu 78 cm - Nặng 50 kg,Hãng không công bố,0℃ đến 10℃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1_Điện tử, điện máy",Tủ đông,Tủ đông Hoà Phát  245 lít HPF BD6245,6.170.000₫,,,https://cdn.tgdd.vn/Products/Images/166/291689/tu-dong-hoa-phat-hpf-bd6245-1-600x600.jpg,https://www.dienmayxanh.com/tu-dong/tu-dong-hoa-phat-hpf-bd6245,https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/166/291689/Kit/tu-dong-hoa-phat-hpf-bd6245-note-638628730723275684.jpg,,,,,,Việt Nam,,,,R600a,,245 lít - Ngăn mát 117 lít - Ngăn đông 128 lít,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,"Bảng điều khiển
Khoá cửa tủ
Xẻng cạo tuyết
Giỏ đựng đồ
Lỗ thoát nước
Bánh xe",,,,,Hoà Phát. Xem thông tin hãng,,,,,,,Việt Nam,,,Tủ đông,Hãng không công bố,2 cửa,"1 ngăn đông, 1 ngăn mát",122W,Hãng không công bố,≤-18℃,,"Làm lạnh trực tiếp
Công nghệ Extra Freezing",Đồng,Nhôm sơn tĩnh điện,"Thân tủ: Tôn sơn tĩnh điện, Cửa tủ: Tôn sơn tĩnh điện",Cao 92.5 cm - Ngang 123.5 cm - Sâu 61 cm - Nặng 47 kg,Hãng không công bố,0 - 10°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1_Điện tử, điện máy",Tủ đông,Tủ đông Sanaky  220 lít VH-2899W1,6.260.000₫,,,https://cdn.tgdd.vn/Products/Images/166/115057/sanaky-vh-2899w1-300-300x300.jpg,https://www.dienmayxanh.com/tu-dong/sanaky-vh-2899w1,//cdn.tgdd.vn/Products/Images/166/115057/Kit/sanaky-vh-2899w1-note-1-1.jpg,,,,,,Việt Nam,,,,R600a,,220 lít - Ngăn mát 134.5 lít - Ngăn đông 85.5 lít,,,,,,2014,,,,,,,,,,,,,,,,,,,,,,,,,"Nút điều chỉnh nhiệt độ bên ngoài tủ
Khoá cửa tủ
Giỏ đựng đồ
Lỗ thoát nước
Bánh xe",,,,,Sanaky. Xem thông tin hãng,,,,,,,Việt Nam,,,Tủ đông,280 lít,2 cửa,"1 ngăn đông, 1 ngăn mát",87W,226 kWh/năm,≤ -18°C,,Làm lạnh trực tiếp (có đóng tuyết),Đồng,Hợp kim nhôm sơn tĩnh điện,"Thân tủ: Thép sơn tĩnh điện, Cửa tủ: Thép sơn tĩnh điện + Nhựa",Cao 84.5 cm - Ngang 108 cm - Sâu 62 cm - Nặng 42 kg,< 50 dB,0 - 10℃,Không có kính,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1_Điện tử, điện máy",Tủ đông,Tủ đông mini Sanaky  100 lít VH162HY2,3.920.000₫,,,https://cdn.tgdd.vn/Products/Images/166/309728/product-309728-260623-093546-600x600.jpg,https://www.dienmayxanh.com/tu-dong/sanaky-100-lit-vh162hy2,,,,,,,Việt Nam,,,,R600a,,100 lít - Ngăn đông 100 lít,,,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,"Nút điều chỉnh nhiệt độ bên ngoài tủ
Khóa cửa tủ
Giỏ đựng đồ
Lỗ thoát nước
Bánh xe",,,,,Sanaky. Xem thông tin hãng,,,,,,,Việt Nam,,,Tủ đông mini,Hãng không công bố,1 cửa,1 ngăn đông,87W,266 kWh/năm,≤ -18°C,,Làm lạnh trực tiếp,Nhôm,Hợp kim nhôm sơn tĩnh điện,"Thân tủ: Thép sơn tĩnh điện, Cửa tủ: Thép sơn tĩnh điện",Cao 84.5 cm - Ngang 61.5 cm - Sâu 62 cm - Nặng 30 kg,38 dB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1_Điện tử, điện máy",Tủ đông,Tủ mát AQUA  320 lít AQS-AF440N,9.650.000₫,,,https://cdn.tgdd.vn/Products/Images/166/288659/tu-mat-aqua-320-lit-aqs-af440n-1-600x600.jpg,https://www.dienmayxanh.com/tu-dong/tu-mat-aqua-320-lit-aqs-af440n,//cdn.tgdd.vn/Products/Images/166/288659/Kit/tu-mat-aqua-320-lit-aqs-af440n11.jpg,,,,,,Trung Quốc,,,,R600a,,320 lít - Ngăn mát 320 lít,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,"Đèn LED
Khoá cửa tủ
Cửa kính
Bánh xe",,,,,AQUA. Xem thông tin hãng,,,,,,,Nhật Bản,,,Tủ mát,340 lít,1 cửa,1 ngăn mát,230W,1.93 kWh/ngày,,,Công nghệ làm lạnh Air Cooling,Nhôm,Nhựa HIPS kháng khuẩn,"Thân tủ: Thép PCM, Viền cửa tủ: Nhựa PVC",Cao 171 cm - Ngang 60 cm - Sâu 58.7 cm - Nặng 59 kg,57 dB,0 - 10°C,Công nghệ kính Low-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1_Điện tử, điện máy",Tủ đông,Tủ mát Hoà Phát  280 lít HSR D6280,8.770.000₫,,,https://cdn.tgdd.vn/Products/Images/166/319605/tu-mat-hoa-phat-280-lit-hsr-d6280-071223-105607-600x600.jpg,https://www.dienmayxanh.com/tu-dong/tu-mat-hoa-phat-280-lit-hsr-d6280,//cdn.tgdd.vn/Products/Images/166/319605/Kit/tu-mat-hoa-phat-280-lit-hsr-d6280-note.jpg,,,,,,Việt Nam,,,,R134a,,280 lít - Ngăn mát 280 lít,,,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,"Đèn LED
Nút điều chỉnh nhiệt độ bên ngoài tủ
Khoá cửa tủ
Cửa kính
Đèn báo nhiệt độ bất thường
Bánh xe",,,,,Hoà Phát. Xem thông tin hãng,,,,,,,Việt Nam,,,Tủ mát,Hãng không công bố,1 cửa,1 ngăn mát,160W,Hãng không công bố,,,Làm lạnh gián tiếp (không đóng tuyết),Đồng,Nhựa,"Thân tủ: Tôn sơn tĩnh điện, Cửa tủ: Kính cách nhiệt Low-E",Cao 188.8 cm - Ngang 63 cm - Sâu 60 cm - Nặng 75.5 kg,32 - 42 dB,0°C - 10°C,Công nghệ kính Low-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1_Điện tử, điện máy",Tủ đông,Tủ đông Kangaroo  500 lít KGFZ560NG1,13.490.000₫,,,https://cdn.tgdd.vn/Products/Images/166/324575/tu-dong-kangaroo-500-lit-kgfz560ng1-100424-033635-600x600.jpg,https://www.dienmayxanh.com/tu-dong/tu-dong-kangaroo-500-lit-kgfz560ng1,//cdn.tgdd.vn/Products/Images/166/324575/Kit/tu-dong-kangaroo-500-lit-kgfz560ng1-hinh-note.jpg,,,,,,Việt Nam,,,,R600a,,500 lít - Ngăn đông 500 lít,,,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,"Nút điều chỉnh nhiệt độ bên ngoài tủ
Khay đựng đồ
Giỏ đựng đồ
Lỗ thoát nước
Bánh xe",,,,,Kangaroo. Xem thông tin hãng,,,,,,,Việt Nam,,,Tủ đông,836 lít,2 cửa,1 ngăn đông,170W,Hãng không công bố,≤ -18°C,,"Làm lạnh trực tiếp
Nano bạc kháng khuẩn",Đồng,Nhôm,"Thân tủ: Thép sơn tĩnh điện, Cửa tủ: Thép sơn tĩnh điện",Cao 85.9 cm - Ngang 163 cm - Sâu 68.8 cm - Nặng 59 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1_Điện tử, điện máy",Tủ đông,Tủ đông Hoà Phát Inverter 783 lít HPF AD8783,13.890.000₫,,,https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/166/335302/tu-dong-hoa-phat-inverter-783-lit-hpf-ad8783-thumb-638770273715651087-300x300.jpg,https://www.dienmayxanh.com/tu-dong/tu-dong-hoa-phat-inverter-783-lit-hpf-ad8783,,,,,,,Việt Nam,,,,R290,,783 lít - Ngăn đông 783 lít,,,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,"Khóa cửa tủ
Xẻng cạo tuyết
Giỏ đựng đồ
Bánh xe",,,,,Hoà Phát. Xem thông tin hãng,,,,,,,Việt Nam,,,Tủ đông,Hãng không công bố,2 cửa,1 ngăn đông,125W,724 kWh/năm,≤ -18℃,Inverter,"Làm lạnh trực tiếp
Làm lạnh 5D
Công nghệ Extra Freezing",Đồng,Nhôm sơn tĩnh điện,"Thân tủ: Tôn sơn tĩnh điện, Cửa tủ: Tôn sơn tĩnh điện",Cao 90.9 cm - Ngang 206.6 cm - Sâu 82.9 cm - Nặng 85 kg,Hãng không công bố,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1_Điện tử, điện máy",Tủ đông,Tủ đông Kangaroo  430 lít KG430G1N,10.790.000₫,,,https://cdn.tgdd.vn/Products/Images/166/326808/tu-dong-kangaroo-430-lit-kg430g1n-thumb-600x600.jpg,https://www.dienmayxanh.com/tu-dong/tu-dong-kangaroo-430-lit-kg430g1n,,,,,,,Việt Nam,,,,R600a,,430 lít - Ngăn đông 430 lít,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,"Giỏ đựng đồ
Nút điều khiển nhiệt độ bên ngoài tủ
Bánh xe",,,,,Kangaroo. Xem thông tin hãng,,,,,,,Việt Nam,,,Tủ đông,710 lít,2 cửa,1 ngăn đông,145W,Hãng không công bố,≤-18°C,,"Làm lạnh trực tiếp
Nano bạc kháng khuẩn",Nhôm,Nhôm kháng khuẩn,"Thân tủ: Thép sơn tĩnh điện, Cửa tủ: Thép sơn tĩnh điện",Cao 85.9 cm - Ngang 143 cm - Sâu 68.8 cm - Nặng 54 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1_Điện tử, điện máy",Tủ đông,Tủ đông mini Kangaroo  90 lít KG090C1N,3.750.000₫,,,https://cdn.tgdd.vn/Products/Images/166/326807/tu-dong-kangaroo-90-lit-kg090c1n-thumb-600x600.jpg,https://www.dienmayxanh.com/tu-dong/tu-dong-kangaroo-90-lit-kg090c1n,,,,,,,Việt Nam,,,,R600a,,90 lít - Ngăn đông 90 lít,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,"Nút điều chỉnh nhiệt độ bên ngoài tủ
Giỏ đựng đồ
Bánh xe",,,,,Kangaroo. Xem thông tin hãng,,,,,,,Việt Nam,,,Tủ đông mini,215 lít,1 cửa,1 ngăn đông,100W,Hãng không công bố,≤-18ºC,,"Làm lạnh trực tiếp
Nano bạc kháng khuẩn",Nhôm,Nhôm kháng khuẩn,"Thân tủ: Thép sơn tĩnh điện, Cửa tủ: Thép sơn tĩnh điện",Cao 75.5 cm - Ngang 62.6 cm - Sâu 55.9 cm - Nặng 25 kg,Hãng không công bố,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1_Điện tử, điện máy",Tủ đông,Tủ đông mini Hoà Phát  107 lít AN6107,3.870.000₫,,,https://cdn.tgdd.vn/Products/Images/166/306402/tu-dong-hoa-phat-107-lit-hpf-an6107-fix-thumb-600x600.jpg,https://www.dienmayxanh.com/tu-dong/tu-dong-hoa-phat-107-lit-hpf-an6107,//cdn.tgdd.vn/Products/Images/166/306402/Kit/tu-dong-hoa-phat-107-lit-hpf-an6107-note.jpg,,,,,,Việt Nam,,,,R600a,,107 lít - Ngăn đông 107 lít,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,"Nút điều chỉnh nhiệt độ bên ngoài tủ
Khóa cửa tủ
Xẻng cạo tuyết
Giỏ đựng đồ
Lỗ thoát nước
Bánh xe",,,,,Hoà Phát. Xem thông tin hãng,,,,,,,Việt Nam,,,Tủ đông mini,Hãng không công bố,1 cửa,1 ngăn đông,88W,Hãng không công bố,≤ -30℃,,Công nghệ Extra Freezing,Nhôm,Nhôm sơn tĩnh điện,"Thân tủ: Tôn sơn tĩnh điện, Cửa tủ: Tôn sơn tĩnh điện",Cao 86 cm - Ngang 56.4 cm - Sâu 58 cm - Nặng 25 kg,Hãng không công bố,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
